wassen (eng-30-00250181-v); groeien (eng-30-00250181-v)	wassen (eng-30-00231557-v); groeien (eng-30-00231557-v)
verblijden (odwn-10-109648466-v)	verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)
verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)	uitkijken (odwn-10-105918466-v)
denk (eng-30-06782680-n); giswerk (eng-30-06782680-n); vermoeden (eng-30-06782680-n); speculatie (eng-30-06782680-n)	speculatie (odwn-10-109999092-n)
board (eng-30-15101854-n); houtvezelplaat (eng-30-15101854-n); houtboard (eng-30-15101854-n); plank (eng-30-15101854-n)	spaanplaat (odwn-10-107381236-n)
pak (eng-30-03871628-n); pakje (eng-30-03871628-n)	pak (eng-30-03871083-n); pakket (eng-30-03871083-n); pakje (eng-30-03871083-n); vrachtstuk (eng-30-03871083-n)
bevredigen (eng-30-01816431-v); tevredenstellen (eng-30-01816431-v); vergenoegen (eng-30-01816431-v); voldoen (eng-30-01816431-v)	houden (eng-30-02671880-v); beantwoorden (eng-30-02671880-v); vervullen (eng-30-02671880-v); voldoen (eng-30-02671880-v)
terrein (eng-30-08497294-n); gebied (eng-30-08497294-n)	gemenebest (eng-30-08168978-n); staat (eng-30-08168978-n); land (eng-30-08168978-n)
scheidsrechter (eng-30-10514429-n); fluitist (eng-30-10514429-n); scheids (eng-30-10514429-n); arbiter (eng-30-10514429-n)	linesman (eng-30-10263259-n); grensrechter (eng-30-10263259-n); lijnrechter (eng-30-10263259-n)
invliegen (odwn-10-103557675-v)	vliegen (eng-30-01941093-v)
betoveren (eng-30-00776988-v); beheksen (eng-30-00776988-v)	omtoveren (odwn-10-104696558-v)
vaststellen (odwn-10-100933589-v)	vaststellen (eng-30-00699815-v); stellen (eng-30-00699815-v); bepalen (eng-30-00699815-v)
verwerken (eng-30-00723545-v); verdisconteren (eng-30-00723545-v); rekening houden (eng-30-00723545-v)	utiliseren (eng-30-01158872-v); gebruiken (eng-30-01158872-v); aanwenden (eng-30-01158872-v); verwerken (eng-30-01158872-v); pakken (eng-30-01158872-v); bezigen (eng-30-01158872-v); nemen (eng-30-01158872-v); benutten (eng-30-01158872-v); hanteren (eng-30-01158872-v); toepassen (eng-30-01158872-v)
land (odwn-10-108466870-n)	landouwen (eng-30-08644722-n); open veld (eng-30-08644722-n); platteland (eng-30-08644722-n); grondgebied (eng-30-08644722-n); landerijen (eng-30-08644722-n); land (eng-30-08644722-n); provincie (eng-30-08644722-n)
verhandelen (eng-30-02242464-v); slijten (eng-30-02242464-v); verkopen (eng-30-02242464-v)	aanschaffen (odwn-10-101675797-v)
geven (eng-30-02199590-v)	geven (odwn-10-101421104-v)
voortbrengen (eng-30-01752495-v)	produceren (odwn-10-104510056-v)
vragen (eng-30-00752764-v)	vragen (eng-30-00897746-v)
houden (eng-30-01775164-v); mogen (eng-30-01775164-v); moeten (eng-30-01775164-v); geven (eng-30-01775164-v); gek zijn op (eng-30-01775164-v); believen (eng-30-01775164-v); hechten (eng-30-01775164-v); houden van (eng-30-01775164-v); blieven (eng-30-01775164-v)	moeten (odwn-10-102529893-v)
Venus (eng-30-09555127-n)	Aphrodite (eng-30-09554132-n); Afrodite (eng-30-09554132-n); Cytherea (eng-30-09554132-n)
scheidsrechter (eng-30-10514429-n); fluitist (eng-30-10514429-n); scheids (eng-30-10514429-n); arbiter (eng-30-10514429-n)	grensrechter (eng-30-10263931-n); linesman (eng-30-10263931-n); lijnrechter (eng-30-10263931-n)
rijden (eng-30-01955984-v); verrijden (eng-30-01955984-v)	uitrijden (odwn-10-103224825-v)
utiliseren (eng-30-01158872-v); gebruiken (eng-30-01158872-v); aanwenden (eng-30-01158872-v); verwerken (eng-30-01158872-v); pakken (eng-30-01158872-v); bezigen (eng-30-01158872-v); nemen (eng-30-01158872-v); benutten (eng-30-01158872-v); hanteren (eng-30-01158872-v); toepassen (eng-30-01158872-v)	dienen (odwn-10-101083679-v)
voortbewegen (eng-30-01511706-v)	overstappen (eng-30-00124442-v); overgaan (eng-30-00124442-v); voortbewegen (eng-30-00124442-v); overspringen (eng-30-00124442-v)
strekken (odwn-10-101478032-v)	utiliseren (eng-30-01158872-v); gebruiken (eng-30-01158872-v); aanwenden (eng-30-01158872-v); verwerken (eng-30-01158872-v); pakken (eng-30-01158872-v); bezigen (eng-30-01158872-v); nemen (eng-30-01158872-v); benutten (eng-30-01158872-v); hanteren (eng-30-01158872-v); toepassen (eng-30-01158872-v)
doorkijken (odwn-10-105026356-v)	doorzien (eng-30-02152278-v); doorkijken (eng-30-02152278-v); doorbladeren (eng-30-02152278-v)
oppassen (eng-30-02550296-v); verzorgen (eng-30-02550296-v)	bekommeren om (eng-30-02549581-v); behandelen (eng-30-02549581-v); aandacht besteden aan (eng-30-02549581-v); zorgen (eng-30-02549581-v)
beroeren (odwn-10-109112423-v)	beangstigen (eng-30-01779165-v); bang (eng-30-01779165-v)
uitkijken (odwn-10-105918466-v)	verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)
wet (odwn-10-104923503-n)	instructie (eng-30-07170080-n); directief (eng-30-07170080-n); voorschrift (eng-30-07170080-n); richtlijn (eng-30-07170080-n)
constitutie (eng-30-00378985-n); samenstelling (eng-30-00378985-n)	schakeling (eng-30-00145218-n); verbinding (eng-30-00145218-n); telefoonaansluiting (eng-30-00145218-n); aansluiting (eng-30-00145218-n); connectie (eng-30-00145218-n)
stilleggen (eng-30-02609764-v); eindigen (eng-30-02609764-v); stoppen (eng-30-02609764-v); uitscheiden (eng-30-02609764-v); nokken (eng-30-02609764-v); ophouden (eng-30-02609764-v)	sluiten (eng-30-00352826-v); opzeggen (eng-30-00352826-v); besluiten (eng-30-00352826-v); beëindigen (eng-30-00352826-v); stoppen (eng-30-00352826-v); termineren (eng-30-00352826-v); bedanken (eng-30-00352826-v); afsluiten (eng-30-00352826-v); eindigen (eng-30-00352826-v)
uitvlooien (odwn-10-106413037-v)	uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)
schakeling (eng-30-00145218-n); verbinding (eng-30-00145218-n); telefoonaansluiting (eng-30-00145218-n); aansluiting (eng-30-00145218-n); connectie (eng-30-00145218-n)	constitutie (eng-30-00378985-n); samenstelling (eng-30-00378985-n)
begin (eng-30-15265518-n); beginperiode (eng-30-15265518-n); intrede (eng-30-15265518-n); opmaat (eng-30-15265518-n); inval (eng-30-15265518-n); aanvang (eng-30-15265518-n); show Time (eng-30-15265518-n)	opkomst (odwn-10-109536175-n)
zinken (eng-30-01985923-v); zakken (eng-30-01985923-v); dalen (eng-30-01985923-v); neervallen (eng-30-01985923-v)	omkiepen (odwn-10-107887438-v)
afval (eng-30-14856263-n); afvalstof (eng-30-14856263-n)	vuil (eng-30-14821984-n); verontreiniging (eng-30-14821984-n)
schrik (odwn-10-108191575-n)	schrik (eng-30-07519253-n); vrees (eng-30-07519253-n); beklemming (eng-30-07519253-n); benauwdheid (eng-30-07519253-n); bangheid (eng-30-07519253-n); angstgevoel (eng-30-07519253-n); angst (eng-30-07519253-n)
verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)	verheugen (odwn-10-104160636-v)
grensrechter (eng-30-10263931-n); linesman (eng-30-10263931-n); lijnrechter (eng-30-10263931-n)	scheidsrechter (eng-30-10514429-n); fluitist (eng-30-10514429-n); scheids (eng-30-10514429-n); arbiter (eng-30-10514429-n)
gemenebest (eng-30-08168978-n); staat (eng-30-08168978-n); land (eng-30-08168978-n)	terrein (eng-30-08497294-n); gebied (eng-30-08497294-n)
spaanplaat (odwn-10-107381236-n)	board (eng-30-15101854-n); houtvezelplaat (eng-30-15101854-n); houtboard (eng-30-15101854-n); plank (eng-30-15101854-n)
voorzien (eng-30-02327200-v)	invliegen (odwn-10-103557675-v)
kwaliteit (eng-30-00024720-n); boel (eng-30-00024720-n); situatie (eng-30-00024720-n); hoedanigheid (eng-30-00024720-n); bedoening (eng-30-00024720-n); toestand (eng-30-00024720-n)	kenmerkend (eng-30-04731497-n); eigenschap (eng-30-04731497-n); karakteristiek (eng-30-04731497-n); propriëteit (eng-30-04731497-n); hoedanigheid (eng-30-04731497-n)
oefening (eng-30-00894552-n)	oefening (eng-30-00729919-n); vraag (eng-30-00729919-n); oefenen (eng-30-00729919-n); opgaaf (eng-30-00729919-n); opdracht (eng-30-00729919-n); opgave (eng-30-00729919-n); exercitie (eng-30-00729919-n)
overwegen (eng-30-02166460-v); nadenken (eng-30-02166460-v); overdenken (eng-30-02166460-v); overpeinzen (eng-30-02166460-v)	overdenken (eng-30-00630380-v); stilstaan bij (eng-30-00630380-v); overwegen (eng-30-00630380-v); mediteren (eng-30-00630380-v); studeren (eng-30-00630380-v); overpeinzen (eng-30-00630380-v); contempleren (eng-30-00630380-v)
eindbestemming (eng-30-05980875-n)	eindstation (odwn-10-109747342-n)
verheugen (odwn-10-104160636-v)	verheugen (eng-30-01813884-v); verblijden (eng-30-01813884-v)
vervlakken (eng-30-00192051-v); afstompen (eng-30-00192051-v)	afstompen (eng-30-00228019-v)
aanschaffen (odwn-10-101675797-v)	verhandelen (eng-30-02242464-v); slijten (eng-30-02242464-v); verkopen (eng-30-02242464-v)
vreugde (eng-30-07527167-n); verheugenis (eng-30-07527167-n); blijdschap (eng-30-07527167-n); blijheid (eng-30-07527167-n)	vrolijkheid (eng-30-04630689-n)
utiliseren (eng-30-01158872-v); gebruiken (eng-30-01158872-v); aanwenden (eng-30-01158872-v); verwerken (eng-30-01158872-v); pakken (eng-30-01158872-v); bezigen (eng-30-01158872-v); nemen (eng-30-01158872-v); benutten (eng-30-01158872-v); hanteren (eng-30-01158872-v); toepassen (eng-30-01158872-v)	verwerken (eng-30-00723545-v); verdisconteren (eng-30-00723545-v); rekening houden (eng-30-00723545-v)
geven (odwn-10-101421104-v)	geven (eng-30-02199590-v)
vrolijkheid (eng-30-04630689-n)	vreugde (eng-30-07527167-n); verheugenis (eng-30-07527167-n); blijdschap (eng-30-07527167-n); blijheid (eng-30-07527167-n)
toestel (eng-30-02727825-n); apparaat (eng-30-02727825-n)	instrument (eng-30-03574816-n)
arrangement (eng-30-07177924-n); oplossing (eng-30-07177924-n); regeling (eng-30-07177924-n)	arrangement (eng-30-00939628-n); regeling (eng-30-00939628-n); bewerking (eng-30-00939628-n)
effect (eng-30-11410625-n); gevolg (eng-30-11410625-n); uitvloeisel (eng-30-11410625-n); voortvloeisel (eng-30-11410625-n); uitkomst (eng-30-11410625-n); consequentie (eng-30-11410625-n); uitwerking (eng-30-11410625-n)	resultaat (odwn-10-106016557-n)
botanica (eng-30-08436759-n); vegetatie (eng-30-08436759-n); plantengroei (eng-30-08436759-n); plantenleven (eng-30-08436759-n); gewas (eng-30-08436759-n)	gewas (odwn-10-101513765-n)
groet (eng-30-06630017-n); begroeting (eng-30-06630017-n)	begroeting (eng-30-06631322-n); verwelkoming (eng-30-06631322-n); welkom (eng-30-06631322-n); onthaal (eng-30-06631322-n); ontvangst (eng-30-06631322-n)
omkiepen (odwn-10-107887438-v)	zinken (eng-30-01985923-v); zakken (eng-30-01985923-v); dalen (eng-30-01985923-v); neervallen (eng-30-01985923-v)
board (eng-30-15101854-n); houtvezelplaat (eng-30-15101854-n); houtboard (eng-30-15101854-n); plank (eng-30-15101854-n)	vezelplaat (odwn-10-108751275-n)
eye-catcher (eng-30-05812813-n); blikvanger (eng-30-05812813-n); eyecatcher (eng-30-05812813-n)	aas (eng-30-05695232-n); lokaas (eng-30-05695232-n); lokmiddel (eng-30-05695232-n); lokkertje (eng-30-05695232-n)
schenken (odwn-10-100104566-v)	geven (eng-30-02199590-v)
aanval (eng-30-08215495-n); voorhoede (eng-30-08215495-n)	voorhoede (odwn-10-108356493-n)
mineraalwater (eng-30-14662574-n); mineraal (eng-30-14662574-n); delfstof (eng-30-14662574-n)	delfstof (odwn-10-106905683-n)
pas (eng-30-06500937-n); in godsnaam (eng-30-06500937-n); paspoort (eng-30-06500937-n)	pas (odwn-10-109178660-n)
onderbreken (eng-30-00362805-v)	storen (eng-30-00520357-v); onderbreken (eng-30-00520357-v)
vuil (eng-30-14821984-n); verontreiniging (eng-30-14821984-n)	vuil (odwn-10-109194713-n)
verteren (odwn-10-100009110-v)	verteren (eng-30-01197338-v)
kennisneming (eng-30-05675905-n); besef (eng-30-05675905-n); notie (eng-30-05675905-n); begrip (eng-30-05675905-n); benul (eng-30-05675905-n); onderkenning (eng-30-05675905-n)	bewustzijn (odwn-10-105522369-n)
teweegbrengen (eng-30-01645601-v); veroorzaken (eng-30-01645601-v); leiden (eng-30-01645601-v)	resulteren (eng-30-02634265-v); uitvallen (eng-30-02634265-v); uitdraaien (eng-30-02634265-v); vallen (eng-30-02634265-v); bekomen (eng-30-02634265-v); uitlopen (eng-30-02634265-v); leiden (eng-30-02634265-v); uitmonden (eng-30-02634265-v); uitpakken (eng-30-02634265-v)
spreekgestoelte (eng-30-03159640-n); ereschavot (eng-30-03159640-n); estrade (eng-30-03159640-n); schavot (eng-30-03159640-n); erepodium (eng-30-03159640-n); platform (eng-30-03159640-n); preekstoel (eng-30-03159640-n); kansel (eng-30-03159640-n)	platform (odwn-10-103525269-n)
schade (eng-30-00403092-n)	zeer (eng-30-14322699-n); pijn (eng-30-14322699-n)
goederen (odwn-10-103022467-n)	koopwaar (eng-30-03748886-n); waren (eng-30-03748886-n); product (eng-30-03748886-n); waar (eng-30-03748886-n); handelsgoederen (eng-30-03748886-n); handel (eng-30-03748886-n); handelswaar (eng-30-03748886-n); spul (eng-30-03748886-n)
uitzoeken (eng-30-00657550-v); sorteren (eng-30-00657550-v)	uitvissen (odwn-10-104967398-v)
meemaken (eng-30-02110220-v); doorleven (eng-30-02110220-v); beleven (eng-30-02110220-v)	gebeuren (eng-30-00345000-v); overkomen (eng-30-00345000-v); geworden (eng-30-00345000-v); geschieden (eng-30-00345000-v)
