aanzetten (eng-30-00345761-v); starten (eng-30-00345761-v); aangaan (eng-30-00345761-v); inzetten (eng-30-00345761-v); aanvangen (eng-30-00345761-v); beginnen (eng-30-00345761-v)	continueren (eng-30-02679899-v); voortgaan (eng-30-02679899-v); doorgaan (eng-30-02679899-v); voortbouwen (eng-30-02679899-v); voortzetten (eng-30-02679899-v); overgaan (eng-30-02679899-v); vervolgen (eng-30-02679899-v); staande houden (eng-30-02679899-v); blijven (eng-30-02679899-v)
slapte (eng-30-05113133-n)	sterkte (eng-30-05099796-n)
slabakken (eng-30-00151689-v); teruglopen (eng-30-00151689-v); afnemen (eng-30-00151689-v); verminderen (eng-30-00151689-v); achteruitlopen (eng-30-00151689-v); minderen (eng-30-00151689-v)	vermeerderen (eng-30-00156601-v); aanwakkeren (eng-30-00156601-v); toenemen (eng-30-00156601-v); opzetten (eng-30-00156601-v)
vasteland (eng-30-09334396-n); land (eng-30-09334396-n)	zee (eng-30-09426788-n)
proberen (eng-30-02530167-v); trachten (eng-30-02530167-v); beproeven (eng-30-02530167-v); zien (eng-30-02530167-v); pogen (eng-30-02530167-v)	opgeven (odwn-10-105119319-v)
omkeerbaarheid (eng-30-04734551-n)	onomkeerbaarheid (eng-30-04739768-n)
gelukkige (odwn-10-101065875-n)	kneus (eng-30-10273064-n); mislukkeling (eng-30-10273064-n); kneusje (eng-30-10273064-n); schlemiel (eng-30-10273064-n); pechvogel (eng-30-10273064-n); loser (eng-30-10273064-n); wanboffer (eng-30-10273064-n); verliezer (eng-30-10273064-n)
lot (eng-30-11418460-n); zwijn (eng-30-11418460-n); geluk (eng-30-11418460-n); mazzel (eng-30-11418460-n); bof (eng-30-11418460-n); zwijntje (eng-30-11418460-n); fortuin (eng-30-11418460-n)	onheil (eng-30-07304852-n); ongeluk (eng-30-07304852-n); tegenslag (eng-30-07304852-n); kanker (eng-30-07304852-n); pech (eng-30-07304852-n); rampspoed (eng-30-07304852-n); kwaad (eng-30-07304852-n); euvel (eng-30-07304852-n)
kneus (eng-30-10273064-n); mislukkeling (eng-30-10273064-n); kneusje (eng-30-10273064-n); schlemiel (eng-30-10273064-n); pechvogel (eng-30-10273064-n); loser (eng-30-10273064-n); wanboffer (eng-30-10273064-n); verliezer (eng-30-10273064-n)	gelukkige (odwn-10-101065875-n)
slapte (eng-30-05113133-n)	woestheid (eng-30-05037813-n)
blokkeren (eng-30-01525177-v)	deblokkeren (eng-30-00181664-v)
versperren (odwn-10-103809640-v)	deblokkeren (eng-30-00181664-v)
crediteur (odwn-10-100230712-n)	schuldenaar (eng-30-09997622-n); lener (eng-30-09997622-n); gedelegeerde (eng-30-09997622-n); debiteur (eng-30-09997622-n)
uitgever (eng-30-10635460-n)	vrek (odwn-10-100430341-n)
aanzijn (eng-30-13961642-n); voortbestaan (eng-30-13961642-n); leven (eng-30-13961642-n)	dood (eng-30-15143276-n)
verhaasten (eng-30-00438178-v); versnellen (eng-30-00438178-v)	vertragen (eng-30-00439958-v)
wezenlijkheid (eng-30-00001740-n); wezen (eng-30-00001740-n); iets (eng-30-00001740-n); entiteit (eng-30-00001740-n); het wezen (eng-30-00001740-n)	niks (eng-30-13740168-n); nul (eng-30-13740168-n); niets (eng-30-13740168-n); iets (eng-30-13740168-n)
kletsen (odwn-10-102818048-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
single (eng-30-00483313-n); enkelspel (eng-30-00483313-n)	dubbelspel (odwn-10-103474753-n)
pauper (odwn-10-105522135-n)	rijke (eng-30-10529231-n); miljonair (eng-30-10529231-n)
degenereren (eng-30-00092293-v); verarmen (eng-30-00092293-v); verslechteren (eng-30-00092293-v); maken (eng-30-00092293-v)	betere (eng-30-00205046-v); verbeteren (eng-30-00205046-v); beter (eng-30-00205046-v)
slapte (eng-30-05113133-n)	kracht (eng-30-05035353-n); sterkte (eng-30-05035353-n); lichaamskracht (eng-30-05035353-n); intensiteit (eng-30-05035353-n)
twijfelzucht (eng-30-05698982-n); scepticisme (eng-30-05698982-n); ongeloof (eng-30-05698982-n); ongelovigheid (eng-30-05698982-n)	geloof (odwn-10-101743209-n)
dieptepunt (eng-30-05097706-n); laagterecord (eng-30-05097706-n); nulpunt (eng-30-05097706-n); laagtepunt (eng-30-05097706-n)	culminatiepunt (eng-30-06373747-n); moment suprème (eng-30-06373747-n); hoogtepunt (eng-30-06373747-n); climax (eng-30-06373747-n)
uitgever (eng-30-10635460-n)	krentenkakker (odwn-10-109615464-n)
productiviteit (eng-30-13824500-n); produktiviteit (eng-30-13824500-n); arbeidsproductiviteit (eng-30-13824500-n); arbeidsproduktiviteit (eng-30-13824500-n)	improductiviteit (eng-30-05148539-n); improduktiviteit (eng-30-05148539-n)
verpachten (eng-30-02208903-v)	pachten (odwn-10-103818976-v)
duwen (eng-30-01871979-v); douwen (eng-30-01871979-v)	voorttrekken (eng-30-01448100-v); meesleuren (eng-30-01448100-v); meeslepen (eng-30-01448100-v); slepen (eng-30-01448100-v); trekken (eng-30-01448100-v)
tuigen (eng-30-00408085-v); optakelen (eng-30-00408085-v); optuigen (eng-30-00408085-v)	aftuigen (odwn-10-101104633-v)
maximeren (eng-30-00428583-v); maximaliseren (eng-30-00428583-v)	miniseren (eng-30-00427802-v); minimaliseren (eng-30-00427802-v)
zekerheid (eng-30-04753455-n); vastigheid (eng-30-04753455-n)	twijfel (eng-30-04757522-n); onzekerheid (eng-30-04757522-n)
eiland (eng-30-09316454-n); enclave (eng-30-09316454-n)	vasteland (eng-30-09346120-n)
weigeren (eng-30-02237338-v); afwijzen (eng-30-02237338-v)	aanvaarden (odwn-10-109692310-v)
uitgever (eng-30-10635625-n)	knibbelaar (odwn-10-106405024-n)
importgoederen (eng-30-03564667-n); invoer (eng-30-03564667-n)	exportproduct (eng-30-03306207-n); exportprodukt (eng-30-03306207-n); uitvoer (eng-30-03306207-n)
exportproduct (eng-30-03306207-n); exportprodukt (eng-30-03306207-n); uitvoer (eng-30-03306207-n)	importgoederen (eng-30-03564667-n); invoer (eng-30-03564667-n)
burger (odwn-10-109445819-n)	militair (eng-30-10582746-n); krijgsman (eng-30-10582746-n)
klimmen (odwn-10-101431739-v)	afdalen (eng-30-01970826-v); dalen (eng-30-01970826-v); zakken (eng-30-01970826-v)
betrouwen (eng-30-05943066-n); vertrouwen (eng-30-05943066-n)	argwaan koesteren (eng-30-05698791-n); verdenking (eng-30-05698791-n); suspicie (eng-30-05698791-n); wantrouwen (eng-30-05698791-n); argwaan (eng-30-05698791-n); achterdocht (eng-30-05698791-n)
sluiten (eng-30-00352826-v); opzeggen (eng-30-00352826-v); besluiten (eng-30-00352826-v); beëindigen (eng-30-00352826-v); stoppen (eng-30-00352826-v); termineren (eng-30-00352826-v); bedanken (eng-30-00352826-v); afsluiten (eng-30-00352826-v); eindigen (eng-30-00352826-v)	continueren (eng-30-02679899-v); voortgaan (eng-30-02679899-v); doorgaan (eng-30-02679899-v); voortbouwen (eng-30-02679899-v); voortzetten (eng-30-02679899-v); overgaan (eng-30-02679899-v); vervolgen (eng-30-02679899-v); staande houden (eng-30-02679899-v); blijven (eng-30-02679899-v)
beantwoording (eng-30-07200527-n); antwoord (eng-30-07200527-n)	ondervraging (eng-30-07193184-n); vraag (eng-30-07193184-n)
onvrede (eng-30-07539511-n); mishagen (eng-30-07539511-n); ontevredenheid (eng-30-07539511-n); ongenoegen (eng-30-07539511-n)	tevredenheid (eng-30-07531255-n); voldoening (eng-30-07531255-n); vergenoegdheid (eng-30-07531255-n)
strijden (eng-30-01090335-v); vechten (eng-30-01090335-v); worstelen (eng-30-01090335-v); matten (eng-30-01090335-v); kampen (eng-30-01090335-v); knokken (eng-30-01090335-v)	capituleren (eng-30-01115585-v); overgeven (eng-30-01115585-v)
terugspringen (odwn-10-106026380-v)	pieken (eng-30-02713372-v); springen (eng-30-02713372-v); uitspringen (eng-30-02713372-v); uitsteken (eng-30-02713372-v); uitstaan (eng-30-02713372-v)
deblokkeren (eng-30-00181664-v)	blokkeren (eng-30-01525177-v)
bovenwoning (odwn-10-109510073-n)	onderhuis (eng-30-03463381-n); [[eerste]] [[verdieping]] (eng-30-03463381-n); begane grond (eng-30-03463381-n); rez-de-chaussée (eng-30-03463381-n); benedenverdieping (eng-30-03463381-n); bel-etage (eng-30-03463381-n); eerste verdieping (eng-30-03463381-n); benedenhuis (eng-30-03463381-n); beletage (eng-30-03463381-n); benedenwoning (eng-30-03463381-n); parterre (eng-30-03463381-n)
aanmelden (eng-30-00975427-v); declareren (eng-30-00975427-v); aandienen (eng-30-00975427-v)	afkondigen (odwn-10-102935329-v)
ondergang (odwn-10-101996625-n)	bestijging (eng-30-00324384-n); Hemelvaart (eng-30-00324384-n); stijging (eng-30-00324384-n); opklimming (eng-30-00324384-n); hemelvaart (eng-30-00324384-n); opkomst (eng-30-00324384-n); opstijgen (eng-30-00324384-n); beklimming (eng-30-00324384-n)
weigeren (eng-30-02237338-v); afwijzen (eng-30-02237338-v)	accepteren (odwn-10-108119026-v)
geduld (odwn-10-103009712-n)	ongeduld (eng-30-14407283-n)
assimilatie (eng-30-13434537-n)	dissimilatie (eng-30-13467443-n)
tevredenheid (eng-30-13986679-n); voldoening (eng-30-13986679-n); vergenoegdheid (eng-30-13986679-n)	onvrede (eng-30-07539511-n); mishagen (eng-30-07539511-n); ontevredenheid (eng-30-07539511-n); ongenoegen (eng-30-07539511-n)
impopulariteit (eng-30-04809089-n)	populariteit (eng-30-04808639-n)
duren (eng-30-00118523-v); voortduren (eng-30-00118523-v); lopen (eng-30-00118523-v); aanhouden (eng-30-00118523-v); continueren (eng-30-00118523-v); doorgaan (eng-30-00118523-v); doorlopen (eng-30-00118523-v)	stilleggen (eng-30-02609764-v); eindigen (eng-30-02609764-v); stoppen (eng-30-02609764-v); uitscheiden (eng-30-02609764-v); nokken (eng-30-02609764-v); ophouden (eng-30-02609764-v)
werkgever (eng-30-10054657-n)	personeelslid (eng-30-10053808-n); werknemer (eng-30-10053808-n); tewerkgestelde (eng-30-10053808-n); arbeidskracht (eng-30-10053808-n); arbeider (eng-30-10053808-n); kracht (eng-30-10053808-n); bediende (eng-30-10053808-n); loontrekker (eng-30-10053808-n)
afvallen (eng-30-02287789-v); verliezen (eng-30-02287789-v); kwijtraken (eng-30-02287789-v)	opsporen (eng-30-02154508-v); detecteren (eng-30-02154508-v); vinden (eng-30-02154508-v); ontdekken (eng-30-02154508-v)
vermeerderen (eng-30-00156601-v); aanwakkeren (eng-30-00156601-v); toenemen (eng-30-00156601-v); opzetten (eng-30-00156601-v)	slabakken (eng-30-00151689-v); teruglopen (eng-30-00151689-v); afnemen (eng-30-00151689-v); verminderen (eng-30-00151689-v); achteruitlopen (eng-30-00151689-v); minderen (eng-30-00151689-v)
vermaken (eng-30-02492362-v); verstrooien (eng-30-02492362-v); diverteren (eng-30-02492362-v); amuseren (eng-30-02492362-v); onderhouden (eng-30-02492362-v); entertainen (eng-30-02492362-v)	vervelen (odwn-10-107933370-v)
onafhankelijkheid (eng-30-13994148-n); mondigheid (eng-30-13994148-n)	onzelfstandigheid (eng-30-14001348-n); afhankelijks (eng-30-14001348-n); afhankelijkheid (eng-30-14001348-n); gebondenheid (eng-30-14001348-n)
vrouw (eng-30-10787470-n); mevrouw (eng-30-10787470-n); juffrouw (eng-30-10787470-n); dame (eng-30-10787470-n); tante (eng-30-10787470-n)	basserool (eng-30-10287213-n); man (eng-30-10287213-n); mens (eng-30-10287213-n); klant (eng-30-10287213-n); vent (eng-30-10287213-n); kerel (eng-30-10287213-n); mannetje (eng-30-10287213-n); heer (eng-30-10287213-n); broger (eng-30-10287213-n); jongen (eng-30-10287213-n); manspersoon (eng-30-10287213-n); pik (eng-30-10287213-n); knaap (eng-30-10287213-n); heerschap (eng-30-10287213-n); gast (eng-30-10287213-n); baas (eng-30-10287213-n); meneer (eng-30-10287213-n); pief (eng-30-10287213-n)
keuvelen (odwn-10-102758371-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
slabakken (eng-30-00151689-v); teruglopen (eng-30-00151689-v); afnemen (eng-30-00151689-v); verminderen (eng-30-00151689-v); achteruitlopen (eng-30-00151689-v); minderen (eng-30-00151689-v)	opvoeren (eng-30-00153263-v); vergroten (eng-30-00153263-v); amplificeren (eng-30-00153263-v)
emigreren (odwn-10-105529873-v)	immigreren (eng-30-00413432-v)
zucht (eng-30-07485475-n); koorts (eng-30-07485475-n); dorst (eng-30-07485475-n); honger (eng-30-07485475-n); begeerte (eng-30-07485475-n)	indolentie (eng-30-07483622-n); lusteloosheid (eng-30-07483622-n); lamlendigheid (eng-30-07483622-n); matheid (eng-30-07483622-n); apathie (eng-30-07483622-n); futloosheid (eng-30-07483622-n); landerigheid (eng-30-07483622-n)
helix (eng-30-03065424-n); schroef (eng-30-03065424-n); krul (eng-30-03065424-n); spiraal (eng-30-03065424-n); spiraallijn (eng-30-03065424-n); schroeflijn (eng-30-03065424-n)	curve (eng-30-13876371-n)
vrezen (eng-30-01780202-v); opkijken (eng-30-01780202-v); bang zijn (eng-30-01780202-v); duchten (eng-30-01780202-v); schrik hebben (eng-30-01780202-v); opzien (eng-30-01780202-v); aanhikken (eng-30-01780202-v); schrik hebben van (eng-30-01780202-v)	verheugen (odwn-10-104160636-v)
bekende (eng-30-09763784-n); vriendje (eng-30-09763784-n); maatje (eng-30-09763784-n); vriendin (eng-30-09763784-n); bekendheid (eng-30-09763784-n); vriend (eng-30-09763784-n); kennis (eng-30-09763784-n); vriendinnetje (eng-30-09763784-n)	onbekende (eng-30-10661002-n); vreemdeling (eng-30-10661002-n); vreemde (eng-30-10661002-n)
miniseren (eng-30-00427802-v); minimaliseren (eng-30-00427802-v)	maximeren (eng-30-00428583-v); maximaliseren (eng-30-00428583-v)
vermageren (eng-30-00389406-v)	verdikken (eng-30-00046151-v); aankomen (eng-30-00046151-v)
decentralisatie (eng-30-01238058-n)	centralisatie (eng-30-01237872-n)
opsporen (eng-30-02154508-v); detecteren (eng-30-02154508-v); vinden (eng-30-02154508-v); ontdekken (eng-30-02154508-v)	kwijtraken (eng-30-02287618-v); verliezen (eng-30-02287618-v)
afblijven (odwn-10-107817872-v)	beroeren (eng-30-01205696-v); toucheren (eng-30-01205696-v); afspreken (eng-30-01205696-v); ontmoeten (eng-30-01205696-v); aanraken (eng-30-01205696-v); raken (eng-30-01205696-v)
opsporen (eng-30-02154508-v); detecteren (eng-30-02154508-v); vinden (eng-30-02154508-v); ontdekken (eng-30-02154508-v)	afvallen (eng-30-02287789-v); verliezen (eng-30-02287789-v); kwijtraken (eng-30-02287789-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	babbelen (odwn-10-107936840-v)
repareren (eng-30-00260648-v); herstellen (eng-30-00260648-v); verstellen (eng-30-00260648-v); maken (eng-30-00260648-v); lijmen (eng-30-00260648-v); redresseren (eng-30-00260648-v); verbeteren (eng-30-00260648-v); lappen (eng-30-00260648-v)	schenden (eng-30-00258857-v); beschadigen (eng-30-00258857-v); havenen (eng-30-00258857-v)
jennen (eng-30-01820901-v); plagen (eng-30-01820901-v); misnoegen (eng-30-01820901-v); ontstemmen (eng-30-01820901-v); mishagen (eng-30-01820901-v); tergen (eng-30-01820901-v); pesten (eng-30-01820901-v); ergeren (eng-30-01820901-v); kwellen (eng-30-01820901-v); koeioneren (eng-30-01820901-v); irriteren (eng-30-01820901-v)	aanspreken (eng-30-01807882-v); bevallen (eng-30-01807882-v); appeleren (eng-30-01807882-v); liggen (eng-30-01807882-v); lijken (eng-30-01807882-v); behagen (eng-30-01807882-v); aanstaan (eng-30-01807882-v); zinnen (eng-30-01807882-v)
duren (eng-30-00118523-v); voortduren (eng-30-00118523-v); lopen (eng-30-00118523-v); aanhouden (eng-30-00118523-v); continueren (eng-30-00118523-v); doorgaan (eng-30-00118523-v); doorlopen (eng-30-00118523-v)	aanzetten (eng-30-00345761-v); starten (eng-30-00345761-v); aangaan (eng-30-00345761-v); inzetten (eng-30-00345761-v); aanvangen (eng-30-00345761-v); beginnen (eng-30-00345761-v)
rellen (odwn-10-103028301-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
geldwolf (odwn-10-104415555-n)	uitgever (eng-30-10635625-n)
verdikken (eng-30-00046151-v); aankomen (eng-30-00046151-v)	vermageren (eng-30-00389406-v)
koelen (eng-30-00370412-v); afkoelen (eng-30-00370412-v); verfrissen (eng-30-00370412-v); verkoelen (eng-30-00370412-v); bekoelen (eng-30-00370412-v)	warmen (eng-30-00372958-v); verwarmen (eng-30-00372958-v)
toegeven (eng-30-00435103-v)	verzetten (eng-30-01116585-v); vechten (eng-30-01116585-v); verweren (eng-30-01116585-v); weren (eng-30-01116585-v); keren (eng-30-01116585-v); roeren (eng-30-01116585-v); kanten (eng-30-01116585-v)
volgen (eng-30-00588888-v); snappen (eng-30-00588888-v); vatten (eng-30-00588888-v); verstaan (eng-30-00588888-v); weten (eng-30-00588888-v); doorzien (eng-30-00588888-v); bevatten (eng-30-00588888-v); doorhebben (eng-30-00588888-v); begrijpen (eng-30-00588888-v)	ontgaan (eng-30-02723232-v)
parlevinken (odwn-10-107653908-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
betere (eng-30-00205046-v); verbeteren (eng-30-00205046-v); beter (eng-30-00205046-v)	degenereren (eng-30-00092293-v); verarmen (eng-30-00092293-v); verslechteren (eng-30-00092293-v); maken (eng-30-00092293-v)
immigreren (eng-30-00415967-v)	emigreren (odwn-10-105529873-v)
armoedzaaier (odwn-10-103795091-n)	rijke (eng-30-10529231-n); miljonair (eng-30-10529231-n)
apparatuur (eng-30-03493333-n); hardware (eng-30-03493333-n)	programmatuur (eng-30-06566077-n); software (eng-30-06566077-n)
mededelen (eng-30-00952524-v); waarschuwen (eng-30-00952524-v); meedelen (eng-30-00952524-v)	stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)
knibbelaar (odwn-10-106405024-n)	uitgever (eng-30-10635625-n)
zonsondergang (eng-30-07344015-n)	zonsopgang (odwn-10-103584160-n)
gelukken (eng-30-02524171-v); lukken (eng-30-02524171-v); gaan (eng-30-02524171-v); slagen (eng-30-02524171-v)	afleggen (odwn-10-105469218-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	spreken (eng-30-00963570-v)
aankondigen (eng-30-00974367-v); bekendmaken (eng-30-00974367-v); notifiëren (eng-30-00974367-v); aanduiden (eng-30-00974367-v); notificeren (eng-30-00974367-v); publiceren (eng-30-00974367-v); betekenen (eng-30-00974367-v)	afkondigen (odwn-10-102935329-v)
aanwezigheid (eng-30-13957601-n); tegenwoordigheid (eng-30-13957601-n); bijzijn (eng-30-13957601-n); presentie (eng-30-13957601-n)	verstek (odwn-10-105251351-n)
vastzetten (eng-30-01356750-v); houden (eng-30-01356750-v); vasthouden (eng-30-01356750-v); hechten (eng-30-01356750-v)	loskomen (eng-30-01299758-v); losraken (eng-30-01299758-v); losgaan (eng-30-01299758-v); loslaten (eng-30-01299758-v)
bestijging (eng-30-00324384-n); Hemelvaart (eng-30-00324384-n); stijging (eng-30-00324384-n); opklimming (eng-30-00324384-n); hemelvaart (eng-30-00324384-n); opkomst (eng-30-00324384-n); opstijgen (eng-30-00324384-n); beklimming (eng-30-00324384-n)	ondergang (odwn-10-101996625-n)
ontkleden (eng-30-00049900-v); uitpakken (eng-30-00049900-v); uittrekken (eng-30-00049900-v); uitkleden (eng-30-00049900-v)	aantrekken (odwn-10-105469086-v)
consumptie-artikelen (eng-30-03093574-n); verbruiksgoederen (eng-30-03093574-n); consumptiegoederen (eng-30-03093574-n)	gebruiksgoederen (eng-30-03257877-n)
scheeftrekken (odwn-10-107633229-v)	Aline (eng-30-00464321-v); op één lijn brengen (eng-30-00464321-v); op één lijn zetten (eng-30-00464321-v); uitlijnen (eng-30-00464321-v)
personeelslid (eng-30-10053808-n); werknemer (eng-30-10053808-n); tewerkgestelde (eng-30-10053808-n); arbeidskracht (eng-30-10053808-n); arbeider (eng-30-10053808-n); kracht (eng-30-10053808-n); bediende (eng-30-10053808-n); loontrekker (eng-30-10053808-n)	werkgever (eng-30-10054657-n)
letten (eng-30-02450505-v); beletten (eng-30-02450505-v); voorkomen (eng-30-02450505-v); verletten (eng-30-02450505-v); verhinderen (eng-30-02450505-v)	laten (eng-30-02721438-v)
propriëteit (eng-30-00032613-n); possessie (eng-30-00032613-n); bezit (eng-30-00032613-n); have (eng-30-00032613-n); boeltje (eng-30-00032613-n); goed (eng-30-00032613-n)	schuld (eng-30-13990675-n); schuldig (eng-30-13990675-n); schuldgevoel (eng-30-13990675-n)
onveiligheid (eng-30-14540765-n); perikel (eng-30-14540765-n); gevaar (eng-30-14540765-n); dreiging (eng-30-14540765-n); onraad (eng-30-14540765-n)	zekerheid (eng-30-14538472-n); veiligheid (eng-30-14538472-n)
dood (eng-30-15143276-n)	aanzijn (eng-30-13961642-n); voortbestaan (eng-30-13961642-n); leven (eng-30-13961642-n)
draw (eng-30-01115190-v); gelijkspelen (eng-30-01115190-v); puntendeling (eng-30-01115190-v); gelijkspel (eng-30-01115190-v)	verliezen (eng-30-01099592-v)
futloosheid (eng-30-14014990-n); lusteloosheid (eng-30-14014990-n); hypnolepsie (eng-30-14014990-n); slaapzucht (eng-30-14014990-n); lethargie (eng-30-14014990-n)	slaapstoornis (eng-30-14297696-n)
krent (odwn-10-100543003-n)	uitgever (eng-30-10635460-n)
deblokkeren (eng-30-00181664-v)	versperren (odwn-10-103809640-v)
authenticiteit (eng-30-04783247-n); echtheid (eng-30-04783247-n); originaliteit (eng-30-04783247-n)	valsheid (eng-30-13960464-n); dubbelhartigheid (eng-30-13960464-n)
gierigaard (odwn-10-106587899-n)	uitgever (eng-30-10635625-n)
geschiedenis (eng-30-00029378-n); gebeurde (eng-30-00029378-n); gebeurtenis (eng-30-00029378-n); ontwikkeling (eng-30-00029378-n)	kenmerkend (eng-30-04731497-n); eigenschap (eng-30-04731497-n); karakteristiek (eng-30-04731497-n); propriëteit (eng-30-04731497-n); hoedanigheid (eng-30-04731497-n)
rijke (eng-30-10529231-n); miljonair (eng-30-10529231-n)	arme (odwn-10-100527658-n)
verdedigen (eng-30-00895304-v); behandelen (eng-30-00895304-v); pleiten (eng-30-00895304-v)	vervolgen (odwn-10-108656275-v)
ontladen (eng-30-01489332-v); uitladen (eng-30-01489332-v); lossen (eng-30-01489332-v)	laden (eng-30-01488956-v)
vergeten (eng-30-00610167-v)	onthouden (eng-30-00611802-v); oppikken (eng-30-00611802-v)
bevolken (eng-30-02649830-v)	ontvolken (odwn-10-105079136-v)
schone (eng-30-04683814-n); prachtexemplaar (eng-30-04683814-n); juweeltje (eng-30-04683814-n); beauty (eng-30-04683814-n); schoonheid (eng-30-04683814-n)	lelijkheid (eng-30-04690196-n)
onderkleren (eng-30-04508949-n); lingerie (eng-30-04508949-n); onderkleding (eng-30-04508949-n); ondergoed (eng-30-04508949-n)	bovenkleding (eng-30-03859495-n); overkleed (eng-30-03859495-n)
vastbinden (eng-30-01285440-v); aanhechten (eng-30-01285440-v); knevelen (eng-30-01285440-v); binden (eng-30-01285440-v); aanbinden (eng-30-01285440-v); verbinden (eng-30-01285440-v)	afbinden (odwn-10-101864174-v)
stilleggen (eng-30-02609764-v); eindigen (eng-30-02609764-v); stoppen (eng-30-02609764-v); uitscheiden (eng-30-02609764-v); nokken (eng-30-02609764-v); ophouden (eng-30-02609764-v)	duren (eng-30-00118523-v); voortduren (eng-30-00118523-v); lopen (eng-30-00118523-v); aanhouden (eng-30-00118523-v); continueren (eng-30-00118523-v); doorgaan (eng-30-00118523-v); doorlopen (eng-30-00118523-v)
stilvallen (eng-30-00461354-v); stilzwijgen (eng-30-00461354-v); zwijgen (eng-30-00461354-v)	keuvelen (odwn-10-102758371-v)
vrek (odwn-10-100430341-n)	uitgever (eng-30-10635625-n)
geloof (odwn-10-101743209-n)	twijfelzucht (eng-30-05698982-n); scepticisme (eng-30-05698982-n); ongeloof (eng-30-05698982-n); ongelovigheid (eng-30-05698982-n)
insolvabiliteit (eng-30-05644922-n); onvermogen (eng-30-05644922-n)	bekwaamheid (eng-30-05200169-n); vermogen (eng-30-05200169-n); kunnen (eng-30-05200169-n); begaafdheid (eng-30-05200169-n); macht (eng-30-05200169-n); potentie (eng-30-05200169-n); talent (eng-30-05200169-n); geschiktheid (eng-30-05200169-n); vaardigheid (eng-30-05200169-n)
uitdoven (eng-30-00352419-v); uitgaan (eng-30-00352419-v); doven (eng-30-00352419-v)	ontsteken (eng-30-02759614-v); aansteken (eng-30-02759614-v)
onvermogen (eng-30-05207130-n); insolvabiliteit (eng-30-05207130-n)	bekwaamheid (eng-30-05200169-n); vermogen (eng-30-05200169-n); kunnen (eng-30-05200169-n); begaafdheid (eng-30-05200169-n); macht (eng-30-05200169-n); potentie (eng-30-05200169-n); talent (eng-30-05200169-n); geschiktheid (eng-30-05200169-n); vaardigheid (eng-30-05200169-n)
omzetten (eng-30-00126264-v); changeren (eng-30-00126264-v); altereren (eng-30-00126264-v); wijzigen (eng-30-00126264-v); modificeren (eng-30-00126264-v); herscheppen (eng-30-00126264-v); converteren (eng-30-00126264-v); variëren (eng-30-00126264-v); veranderen (eng-30-00126264-v)	bijhouden (eng-30-02681795-v); aanhouden (eng-30-02681795-v); houden (eng-30-02681795-v)
delen (eng-30-01458973-v); scheiden (eng-30-01458973-v); splitsen (eng-30-01458973-v)	in de echt verbinden (eng-30-02488834-v); trouwen (eng-30-02488834-v); zich in de echt verbinden (eng-30-02488834-v); huwen (eng-30-02488834-v)
mogelijkheid (eng-30-05792010-n)	onmogelijkheid (eng-30-14483126-n)
inkomen (odwn-10-105389052-v)	opstappen (eng-30-02016523-v); binnengaan (eng-30-02016523-v); binnendringen (eng-30-02016523-v); ingaan (eng-30-02016523-v)
geldwolf (odwn-10-104415555-n)	uitgever (eng-30-10635460-n)
aanzetten (eng-30-00345761-v); starten (eng-30-00345761-v); aangaan (eng-30-00345761-v); inzetten (eng-30-00345761-v); aanvangen (eng-30-00345761-v); beginnen (eng-30-00345761-v)	duren (eng-30-00118523-v); voortduren (eng-30-00118523-v); lopen (eng-30-00118523-v); aanhouden (eng-30-00118523-v); continueren (eng-30-00118523-v); doorgaan (eng-30-00118523-v); doorlopen (eng-30-00118523-v)
dalen (odwn-10-102565187-v)	klimmen (eng-30-00155143-v); oplopen (eng-30-00155143-v); stijgen (eng-30-00155143-v)
mazzelaar (odwn-10-105704389-n)	kneus (eng-30-10273064-n); mislukkeling (eng-30-10273064-n); kneusje (eng-30-10273064-n); schlemiel (eng-30-10273064-n); pechvogel (eng-30-10273064-n); loser (eng-30-10273064-n); wanboffer (eng-30-10273064-n); verliezer (eng-30-10273064-n)
utiliseren (eng-30-01158872-v); gebruiken (eng-30-01158872-v); aanwenden (eng-30-01158872-v); verwerken (eng-30-01158872-v); pakken (eng-30-01158872-v); bezigen (eng-30-01158872-v); nemen (eng-30-01158872-v); benutten (eng-30-01158872-v); hanteren (eng-30-01158872-v); toepassen (eng-30-01158872-v)	neerleggen (odwn-10-103236559-v)
